Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S18584227,Eastern Phoebe,Sayornis phoebe,16339,2,US-NC,Chatham,L983667,"MBBS, NC, Chatham Co, Route 08, Terrells",35.784,-79.20963,5/25/2014,5:30 AM,eBird - Traveling Count,152,1,16.093,,3,,,"observers&#61;Martha Girolami, Judy Murray; others&#61;Pat Reid; weather&#61;54F, clear, no breeze; vehicles&#61;8; habitat@5L&#61;B; notes&#61;bridge on Castle Farm Road under repair, road closed had to drive around to other end in order to continue count, hence, extra time, housing development near stop 5, before start time we heard 2 whip-poor-wills, 2 killdeer, bluebird, great-crested flycatcher and eastern wood pewee.",
S30163822,Eastern Phoebe,Sayornis phoebe,16339,1,US-NC,Chatham,L983667,"MBBS, NC, Chatham Co, Route 08, Terrells",35.784,-79.20963,6/5/2016,5:30 AM,eBird - Traveling Count,165,1,16.093,,3,,,"observers&#61;Martha Girolami, Judy Murray; others&#61;Pat Reid; weather&#61;69F, calm, showers for first 10 stops then cloudy; vehicles&#61;7.",
S37625135,Eastern Phoebe,Sayornis phoebe,16339,1,US-NC,Chatham,L983667,"MBBS, NC, Chatham Co, Route 08, Terrells",35.784,-79.20963,6/11/2017,5:30 AM,eBird - Traveling Count,135,1,16.093,,3,,9&#61;1,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;Martha Girolami, Pat Reid and Judy Murray; weather&#61;63F, calm, clear; vehicles&#61;11; habitat&#61;1M,OW, 2M,M, 3M,M, 4M,M, 5M,M, 6M,M, 7M,B, 8M,B, 9B,M, 10M,B, 11O,B, 12M,O, 13M,B, 14M,O, 15B,O, 16O,O, 17M,M, 18M,M, 19B,M, 20M,B; notes&#61;before start we heard 2 Whip-poor-wills and 2 Killdeer, evidence of new construction in several areas along our route but none at our stops yet, about another .5 mi after our last stop is the intersection of Otis and Johnson Roads where there are open fields on both sides and where the Grasshopper Sparrow is often heard/seen heard it on this count.",
S57618668,Eastern Phoebe,Sayornis phoebe,16339,5,US-NC,Chatham,L983667,"MBBS, NC, Chatham Co, Route 08, Terrells",35.784,-79.20963,6/23/2019,5:30 AM,eBird - Traveling Count,167,1,16.093,,2,,,"observers&#61;Nan Dewire and Fleeta Wilkinson; weather&#61;68F at start, 70 F, partly cloudy, calm; vehicles&#61;0 ;",
S6642730,Eastern Phoebe,Sayornis phoebe,16339,7,US-NC,Chatham,L956752,"MBBS, NC, Chatham Co, Route 09, Mount Gilead Church Road",35.7860177,-79.0926468,6/20/2010,5:45 AM,eBird - Traveling Count,120,1,16.093,,1,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;S. Theye; weather&#61;clear, 70F, light wind, no rain; vehicles&#61;46; notes&#61;no unusual circumstances",
S10627773,Eastern Phoebe,Sayornis phoebe,16339,3,US-NC,Chatham,L956752,"MBBS, NC, Chatham Co, Route 09, Mount Gilead Church Road",35.7860177,-79.0926468,7/2/2011,5:55 AM,eBird - Traveling Count,120,1,16.093,,1,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;S. Theye; others&#61;none; weather&#61;clear, 62F; vehicles&#61;?; notes&#61;numerous vehicles (forgot to count), count on Sat. instead of Sun., a few weeks later than typical count date",
S11042851,Eastern Phoebe,Sayornis phoebe,16339,2,US-NC,Chatham,L956752,"MBBS, NC, Chatham Co, Route 09, Mount Gilead Church Road",35.7860177,-79.0926468,6/17/2012,5:30 AM,eBird - Traveling Count,150,1,16.093,,2,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;S. Theye; others&#61;S. Edwards; weather&#61;clear, 58 F; vehicles&#61;18; notes&#61;Sue joined me for the first time this year.",
S14643048,Eastern Phoebe,Sayornis phoebe,16339,3,US-NC,Chatham,L956752,"MBBS, NC, Chatham Co, Route 09, Mount Gilead Church Road",35.7860177,-79.0926468,6/16/2013,5:30 AM,eBird - Traveling Count,150,1,16.093,,2,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;S. Theye; others&#61;S. Edwards; weather&#61;cloudy, 65F; vehicles&#61;22; notes&#61;habitat@17L&#61;B; Broad-winged Hawk seen on Hwy 64 Bridge.",
S19390781,Eastern Phoebe,Sayornis phoebe,16339,3,US-NC,Chatham,L956752,"MBBS, NC, Chatham Co, Route 09, Mount Gilead Church Road",35.7860177,-79.0926468,6/22/2014,5:35 AM,eBird - Traveling Count,150,1,16.093,,2,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;S. Theye; others&#61;L.VanMalssen; weather&#61;cloudy, 65F; vehicles&#61;12;",
S30684474,Eastern Phoebe,Sayornis phoebe,16339,2,US-NC,Chatham,L956752,"MBBS, NC, Chatham Co, Route 09, Mount Gilead Church Road",35.7860177,-79.0926468,6/19/2016,5:30 AM,eBird - Traveling Count,165,1,16.093,,1,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observer&#61;S. Theye; weather&#61;clear, 56F; vehicles&#61;45; habitat@2R&#61;B; habitat@13L&#61;B; habitat@17L&#61;B; notes&#61;at stop 17L, cutting in roads for subdivision?; at stop 18R, a small cut line through woods for power or road?; no Indigo Buntings this year!",
S57709185,Eastern Phoebe,Sayornis phoebe,16339,1,US-NC,Chatham,L956752,"MBBS, NC, Chatham Co, Route 09, Mount Gilead Church Road",35.7860177,-79.0926468,6/23/2019,5:35 AM,eBird - Traveling Count,150,1,16.093,,1,,,Observer&#61;S. Theye; weather&#61;overcast 70F; vehicles&#61;17; skunk odor at stop 10; 11R&#61;B (new development through woods); 13L&#61;B (new development just prior to this stop); 17L&#61;B (new school);,
S23456204,Eastern Phoebe,Sayornis phoebe,16339,4,US-NC,Chatham,L3645010,"MBBS, NC, Chatham Co, Route 10, Gum Springs Church Road",35.6658,-79.0966,6/23/2001,5:27 AM,eBird - Traveling Count,117,1,16.093,,2,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers=Will Cook, Sandy Ayer",
S12362177,Eastern Phoebe,Sayornis phoebe,16339,4,US-NC,Chatham,L1171742,"MBBS, NC, Chatham Co, Route 10, Gum Springs Church Road",35.6658,-79.0966,6/20/2010,5:30 AM,eBird - Traveling Count,105,1,17.059,,1,,,Observer&#61;Brian Strong,
S12361901,Eastern Phoebe,Sayornis phoebe,16339,3,US-NC,Chatham,L1171742,"MBBS, NC, Chatham Co, Route 10, Gum Springs Church Road",35.6658,-79.0966,6/19/2011,5:30 AM,eBird - Traveling Count,100,1,17.059,,1,,,Observer&#61;Brian Strong,
S12362413,Eastern Phoebe,Sayornis phoebe,16339,3,US-NC,Chatham,L1171742,"MBBS, NC, Chatham Co, Route 10, Gum Springs Church Road",35.6658,-79.0966,6/17/2012,5:38 AM,eBird - Traveling Count,105,1,17.059,,1,,,Observer&#61;Brian Strong,
S14596965,Eastern Phoebe,Sayornis phoebe,16339,5,US-NC,Chatham,L1171742,"MBBS, NC, Chatham Co, Route 10, Gum Springs Church Road",35.6658,-79.0966,6/23/2013,5:30 AM,eBird - Traveling Count,100,1,24.14,,1,,,,
S41415674,Eastern Phoebe,Sayornis phoebe,16339,3,US-NC,Chatham,L3645010,"MBBS, NC, Chatham Co, Route 10, Gum Springs Church Road",35.6658,-79.0966,6/18/2017,5:30 AM,eBird - Traveling Count,105,1,16.093,,1,,,"17 vehicles, overcast 71 degrees f at start.",
S55339673,Eastern Phoebe,Sayornis phoebe,16339,3,US-NC,Chatham,L1171742,"MBBS, NC, Chatham Co, Route 10, Gum Springs Church Road",35.6658,-79.0966,6/24/2018,5:25 AM,eBird - Traveling Count,115,1,16.093,,1,,,Started at 5:25 and completed at 7:15 am.  Clear skies 72 degrees.  7 vehicles encountered.,
S57762484,Eastern Phoebe,Sayornis phoebe,16339,3,US-NC,Chatham,L1171742,"MBBS, NC, Chatham Co, Route 10, Gum Springs Church Road",35.6658,-79.0966,6/25/2019,5:30 AM,eBird - Traveling Count,98,1,8.047,,1,,,"Clear 70 degrees, 28 vehicles, Brian Strong observer",
S86557478,Eastern Phoebe,Sayornis phoebe,16339,2,US-NC,Chatham,L3645010,"MBBS, NC, Chatham Co, Route 10, Gum Springs Church Road",35.6658,-79.0966,6/29/2020,5:38 AM,eBird - Traveling Count,120,1,16.093,,1,,,,
S95633690,Eastern Phoebe,Sayornis phoebe,16339,2,US-NC,Chatham,L1171742,"MBBS, NC, Chatham Co, Route 10, Gum Springs Church Road",35.6658,-79.0966,6/20/2021,5:30 AM,eBird - Traveling Count,120,1,16.898,,1,,,"observer=Brian Strong, weather-60F, slight drizzle; vehicles 8",
S6544204,Eastern Phoebe,Sayornis phoebe,16339,3,US-NC,Chatham,L931379,"MBBS, NC, Chatham Co, Route 11, Reno Sharps Store Road",35.61005,-79.27731,6/11/2010,5:20 AM,eBird - Traveling Count,140,1,16.093,,1,,,"observers&#61;; weather&#61;86F, wind calm; vehicles&#61;27.",
S8415817,Eastern Phoebe,Sayornis phoebe,16339,2,US-NC,Chatham,L931379,"MBBS, NC, Chatham Co, Route 11, Reno Sharps Store Road",35.61005,-79.27731,6/12/2011,5:20 AM,eBird - Traveling Count,130,1,16.093,,1,,,"observers&#61;Bob Chase;  weather&#61;70F, partly cloudy, light wind, little fog early;  vehicles&#61;13; habitat@14R&#61;O",
S11079716,Eastern Phoebe,Sayornis phoebe,16339,3,US-NC,Chatham,L931379,"MBBS, NC, Chatham Co, Route 11, Reno Sharps Store Road",35.61005,-79.27731,6/16/2012,5:30 AM,eBird - Traveling Count,150,1,16.093,,1,,,"observers&#61;Bob Chase; weather&#61;55 F, no wind; vehicles&#61;15; notes&#61;no habitat changes.",
S30696330,Eastern Phoebe,Sayornis phoebe,16339,2,US-NC,Chatham,L931379,"MBBS, NC, Chatham Co, Route 11, Reno Sharps Store Road",35.61005,-79.27731,5/29/2016,5:25 AM,eBird - Traveling Count,105,1,16.093,,1,,",,,,,,,,,1,,,,,,1,,,,","observers&#61;Bob Chase; vehicles&#61;6; weather&#61;75F, light rain, no wind; habitat&#61;no changes, 1O,H, 2B,M, 3B,HO, 4O,BW, 5H,M, 6SP,M, 7B,B, 8H,O, 9M,HM, 10OM,B, 11B,B, 12S,M, 13SP,M, 14O,O, 15M,M, 16B,MW, 17B,B, 18B,M, 19M,M, 20,P,M; notes&#61;",
S37823883,Eastern Phoebe,Sayornis phoebe,16339,6,US-NC,Chatham,L1171744,"MBBS, NC, Chatham Co, Route 12, Sunny Slope Road",35.6193,-79.5208,6/25/2017,5:38 AM,eBird - Traveling Count,138,1,16.093,,2,,,"observers&#61;tom driscoll, Elizabeth Keating; weather&#61;68F, partly cloudy, no wind, patches of fog early; vehicles&#61;10;",
S70202131,Eastern Phoebe,Sayornis phoebe,16339,5,US-NC,Chatham,L1171744,"MBBS, NC, Chatham Co, Route 12, Sunny Slope Road",35.6193,-79.5208,6/7/2020,5:30 AM,eBird - Traveling Count,132,1,16.093,,2,,,"observers=tom driscoll, Elizabeth Keating; starting weather=75F, clear, no wind; ending weather=78F, clear, slight breeze, sunny with a few clouds; vehicles=8;",
S6567749,Eastern Phoebe,Sayornis phoebe,16339,6,US-NC,Chatham,L937622,"MBBS, NC, Chatham Co, Route 13, Coleridge Road",35.71054,-79.54496,6/6/2010,5:30 AM,eBird - Traveling Count,120,1,16.093,,2,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;Marsha Tuttle, Thomas Driscoll, Laurie Kucharik; weather&#61;partly cloudy to clear, 75-85F, light wind, no rain; vehicles&#61;149; notes&#61;no unusual circumstances",
S8399981,Eastern Phoebe,Sayornis phoebe,16339,6,US-NC,Chatham,L937622,"MBBS, NC, Chatham Co, Route 13, Coleridge Road",35.71054,-79.54496,6/12/2011,5:30 AM,eBird - Traveling Count,133,1,16.093,,4,,,observers&#61;?; others&#61;?; weather&#61;?; vehicles&#61;?; notes&#61;none,
S11050366,Eastern Phoebe,Sayornis phoebe,16339,1,US-NC,Chatham,L937622,"MBBS, NC, Chatham Co, Route 13, Coleridge Road",35.71054,-79.54496,6/24/2012,5:33 AM,eBird - Traveling Count,136,1,16.093,,1,,,"observers&#61;Tom Driscoll; weather&#61;clear, 66 F; vehicles&#61;23",
S14407079,Eastern Phoebe,Sayornis phoebe,16339,6,US-NC,Chatham,L937622,"MBBS, NC, Chatham Co, Route 13, Coleridge Road",35.71054,-79.54496,6/2/2013,5:30 AM,eBird - Traveling Count,131,1,16.093,,1,,,"observers&#61;tom driscoll; weather&#61;66F, clear, no wind; vehicles&#61;16; notes&#61;detour between stops 1 and 2 which required an approximate 15 min. delay in surveying;",
S18759097,Eastern Phoebe,Sayornis phoebe,16339,5,US-NC,Chatham,L937622,"MBBS, NC, Chatham Co, Route 13, Coleridge Road",35.71054,-79.54496,6/8/2014,5:30 AM,eBird - Traveling Count,145,1,16.093,,1,,,"observer&#61;tom driscoll; weather&#61;63F, sky partly cloudy with patches of low fog, no breeze;vehicles&#61;21",
S24002627,Eastern Phoebe,Sayornis phoebe,16339,1,US-NC,Chatham,L937622,"MBBS, NC, Chatham Co, Route 13, Coleridge Road",35.71054,-79.54496,6/14/2015,5:30 AM,eBird - Traveling Count,475,1,16.093,,1,,,"observers&#61;tom driscoll;weather&#61;72 degrees, clear with a few high clouds, no wind;vehicles&#61;21;",
S37401770,Eastern Phoebe,Sayornis phoebe,16339,7,US-NC,Chatham,L937622,"MBBS, NC, Chatham Co, Route 13, Coleridge Road",35.71054,-79.54496,6/4/2017,5:30 AM,eBird - Traveling Count,130,1,16.093,,2,,,"observers&#61;tom driscoll, Bradley Saul; weather&#61;65F, partly cloudy becoming clear, no wind, patches of fog early; vehicles&#61;16;",
S46460422,Eastern Phoebe,Sayornis phoebe,16339,1,US-NC,Chatham,L937622,"MBBS, NC, Chatham Co, Route 13, Coleridge Road",35.71054,-79.54496,6/9/2018,5:30 AM,eBird - Traveling Count,116,1,16.093,,1,,,"observer&#61;tom driscoll; start weather&#61;64F, clear with patchy fog, no wind; end weather&#61;67F, clear, no wind; vehicles&#61;18;",
S57369678,Eastern Phoebe,Sayornis phoebe,16339,2,US-NC,Chatham,L937622,"MBBS, NC, Chatham Co, Route 13, Coleridge Road",35.71054,-79.54496,6/14/2019,5:30 AM,eBird - Traveling Count,131,1,16.093,,2,,,"observers&#61;tom driscoll, Nan DeWire; start weather&#61;51F, clear, no wind; end weather&#61;56F, clear, no wind; vehicles&#61;44;",
S69969912,Eastern Phoebe,Sayornis phoebe,16339,6,US-NC,Chatham,L937622,"MBBS, NC, Chatham Co, Route 13, Coleridge Road",35.71054,-79.54496,6/1/2020,5:30 AM,eBird - Traveling Count,133,1,16.093,,2,,,"observers=tom driscoll, Elizabeth Keating; start weather=57F, clear, light wind; end weather=59F, clear and sunny, breezy; vehicles=37; habitat@9, although already urban in Siler City, there is construction of several large buildings next to where we count;",
S18671461,Eastern Phoebe,Sayornis phoebe,16339,4,US-NC,Chatham,L1171745,"MBBS, NC, Chatham Co, Route 14, Whiteoak Creek",35.7471,-79.0063,6/1/2014,5:30 AM,eBird - Traveling Count,90,1,16.093,,1,,,"observers&#61;Josh Sims; weather&#61;60F, partly cloudy; vehicles&#61;28",
S23900456,Eastern Phoebe,Sayornis phoebe,16339,1,US-NC,Chatham,L1171745,"MBBS, NC, Chatham Co, Route 14, Whiteoak Creek",35.7471,-79.0063,6/14/2015,5:30 AM,eBird - Traveling Count,90,1,16.093,,1,,,"observers&#61;Josh Sims; weather&#61;72F, partly cloudy; vehicles&#61;28",
S23455923,Eastern Phoebe,Sayornis phoebe,16339,2,US-NC,Chatham,L970659,"MBBS, NC, Chatham Co, Route 7, Rives Chapel Road",35.712907,-79.371135,6/16/2001,5:27 AM,eBird - Traveling Count,117,1,16.093,,1,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers=Will Cook",
S23456203,Eastern Phoebe,Sayornis phoebe,16339,2,US-NC,Chatham,L970659,"MBBS, NC, Chatham Co, Route 7, Rives Chapel Road",35.712907,-79.371135,6/8/2002,5:33 AM,eBird - Traveling Count,125,1,16.093,,1,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers=Will Cook",
S23456197,Eastern Phoebe,Sayornis phoebe,16339,1,US-NC,Chatham,L970659,"MBBS, NC, Chatham Co, Route 7, Rives Chapel Road",35.712907,-79.371135,6/19/2004,5:25 AM,eBird - Traveling Count,121,1,16.093,,1,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers=Will Cook; vehicles passing=4",
S23456195,Eastern Phoebe,Sayornis phoebe,16339,2,US-NC,Chatham,L970659,"MBBS, NC, Chatham Co, Route 7, Rives Chapel Road",35.712907,-79.371135,7/9/2005,5:31 AM,eBird - Traveling Count,130,1,16.093,,1,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers=Will Cook; vehicles passing=4",
S23439730,Eastern Phoebe,Sayornis phoebe,16339,2,US-NC,Chatham,L970659,"MBBS, NC, Chatham Co, Route 7, Rives Chapel Road",35.712907,-79.371135,6/28/2009,5:24 AM,eBird - Traveling Count,117,1,16.093,,1,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); OBSERVERS Will Cook; TOTAL VEHICLES PASSING = 1",
S112479121,Eastern Phoebe,Sayornis phoebe,16339,1,US-NC,Chatham,L19343826,"Mbbs, Chatham, Route 8-8",35.817804,-79.240028,5/29/2022,6:26 AM,eBird - Stationary Count,3,1,,,2,,,"v=1; habitat=W,W",
S113655681,Great Crested Flycatcher,Myiarchus crinitus,16665,1,US-NC,Chatham,L19800928,"MBBS, Chatham 10-14",35.698913,-79.165924,6/24/2022,7:17 AM,eBird - Stationary Count,3,1,,,1,,,"V=8, H=B,B",
S88336107,Great Crested Flycatcher,Myiarchus crinitus,16665,1,US-NC,Chatham,L14963728,"MBBS, Chatham Co, Route 14-06",35.7768952,-79.0064446,5/24/2020,6:08 AM,eBird - Stationary Count,3,1,,,2,,,vehicles=1,
S88286511,Great Crested Flycatcher,Myiarchus crinitus,16665,1,US-NC,Chatham,L14963852,"MBBS, Chatham Co, Route 14-09",35.7894464,-78.9990063,5/16/2021,6:40 AM,eBird - Stationary Count,3,1,,,2,,,"vehicles=1; habitat=B,P; notes=drove slightly too far to 35.78940 -78.99788",
S88336099,Great Crested Flycatcher,Myiarchus crinitus,16665,1,US-NC,Chatham,L14964061,"MBBS, Chatham Co, Route 14-11",35.7951207,-78.9822449,5/24/2020,6:40 AM,eBird - Stationary Count,3,1,,,2,,,"habitat=B,M",
S88336098,Great Crested Flycatcher,Myiarchus crinitus,16665,1,US-NC,Chatham,L14963872,"MBBS, Chatham Co, Route 14-12",35.7946336,-78.9746531,5/24/2020,6:46 AM,eBird - Stationary Count,3,1,,,2,,,vehicles=1; habitat=B,
S88288204,Great Crested Flycatcher,Myiarchus crinitus,16665,2,US-NC,Chatham,L14964089,"MBBS, Chatham Co, Route 14-13",35.7904302,-78.9668748,5/16/2021,7:03 AM,eBird - Stationary Count,3,1,,,2,,,"vehicles=0; habitat=B,M",
S88291562,Great Crested Flycatcher,Myiarchus crinitus,16665,1,US-NC,Chatham,L14964837,"MBBS, Chatham Co, Route 14-16",35.8069171,-78.9619799,5/16/2021,7:21 AM,eBird - Stationary Count,3,1,,,2,,,"vehicles=2; habitat=B,M,W; notes=drove too far to 35.80709 -78.95908",
S114150769,Great Crested Flycatcher,Myiarchus crinitus,16665,1,US-NC,Chatham,L14965412,"MBBS, Chatham Co, Route 14-17",35.8079852,-78.9537736,6/30/2022,7:16 AM,eBird - Stationary Count,4,1,,,2,,,vehicles=4; weather=73°F,
S88336090,Great Crested Flycatcher,Myiarchus crinitus,16665,1,US-NC,Chatham,L14965577,"MBBS, Chatham Co, Route 14-19",35.817586,-78.9428178,5/24/2020,7:24 AM,eBird - Stationary Count,3,1,,,2,,,habitat=M,
S88292220,Great Crested Flycatcher,Myiarchus crinitus,16665,1,US-NC,Chatham,L14965577,"MBBS, Chatham Co, Route 14-19",35.817586,-78.9428178,5/16/2021,7:39 AM,eBird - Stationary Count,3,1,,,2,,,"vehicles=0; habitat=M,S; notes=drove too far to the field",
S88336089,Great Crested Flycatcher,Myiarchus crinitus,16665,1,US-NC,Chatham,L14965587,"MBBS, Chatham Co, Route 14-20",35.8250782,-78.9421833,5/24/2020,7:30 AM,eBird - Stationary Count,3,1,,,2,,,,
S88292794,Great Crested Flycatcher,Myiarchus crinitus,16665,2,US-NC,Chatham,L14965587,"MBBS, Chatham Co, Route 14-20",35.8250782,-78.9421833,5/16/2021,7:45 AM,eBird - Stationary Count,3,1,,,2,,,"vehicles=3; habitat=B,P; notes=had to drive down New Hope Ch Rd",
S69645921,Great Crested Flycatcher,Myiarchus crinitus,16665,4,US-NC,Chatham,L11470339,"MBBS, Chatham Co, Route 2-1",35.8602659,-78.990665,5/25/2020,5:30 AM,eBird - Traveling Count,167,1,32.187,,1,,,"observers=Patsy Bailey; weather=64F at start 63F at finish, light breeze and overcast; vehicles=89; notes=heard a Barred Owl at about 5:25 am",
S69224588,Great Crested Flycatcher,Myiarchus crinitus,16665,1,US-NC,Chatham,L11470609,"MBBS, Chatham Co, Route 2-10",35.8245885,-79.0182671,5/17/2020,7:29 AM,eBird - Stationary Count,3,1,,,1,,,"Vehicles=10; habitat=S,M",
S111638411,Great Crested Flycatcher,Myiarchus crinitus,16665,1,US-NC,Chatham,L11470441,"MBBS, Chatham Co, Route 2-4",35.8625383,-79.0082845,5/29/2022,5:56 AM,eBird - Stationary Count,3,1,,,2,,,"vehicles=0; habitat=M,H",
S111638408,Great Crested Flycatcher,Myiarchus crinitus,16665,1,US-NC,Chatham,L11470524,"MBBS, Chatham Co, Route 2-7",35.8455345,-79.0258997,5/29/2022,6:19 AM,eBird - Stationary Count,4,1,,,2,,,"vehicles=6; habitat=M,BP",
S113657296,Great Crested Flycatcher,Myiarchus crinitus,16665,1,US-NC,Chatham,L19801243,"MBBS, Chatham, 10-19",35.737101,-79.185359,6/24/2022,7:51 AM,eBird - Stationary Count,3,1,,,1,,,"V=6 H=O,O",
S113652803,Great Crested Flycatcher,Myiarchus crinitus,16665,1,US-NC,Chatham,L19800282,"MBBS, Chatham, 10-2",35.660276,-79.102497,6/24/2022,5:40 AM,eBird - Stationary Count,3,1,,,1,,,"H=H,B V=1",
S113653513,Great Crested Flycatcher,Myiarchus crinitus,16665,1,US-NC,Chatham,L19800461,"MBBS, Chatham, 10-6",35.655079,-79.126862,6/24/2022,6:12 AM,eBird - Stationary Count,3,1,,,1,,,,
S89550496,Great Crested Flycatcher,Myiarchus crinitus,16665,1,US-NC,Chatham,L15225733,"MBBS, Chatham, 8-10",35.815666,-79.249075,5/31/2021,6:33 AM,eBird - Traveling Count,5,1,1.049,,2,,,"V=0; H= O, B",
S89550495,Great Crested Flycatcher,Myiarchus crinitus,16665,1,US-NC,Chatham,L15225754,"MBBS, Chatham, 8-11",35.810948,-79.251909,5/31/2021,6:44 AM,eBird - Stationary Count,3,1,,,2,,,"V=3; H= H,H",
S89550497,Great Crested Flycatcher,Myiarchus crinitus,16665,1,US-NC,Chatham,L15225691,"MBBS, Chatham, 8-9",35.816656,-79.241399,5/31/2021,6:25 AM,eBird - Stationary Count,5,1,,,2,,,"V=0; H= P,P",
S111672919,Great Crested Flycatcher,Myiarchus crinitus,16665,1,US-NC,Chatham,L15265379,"MBBS, Chatham, Route 1-12",35.815893,-79.153156,5/22/2022,7:20 AM,eBird - Stationary Count,3,1,,,1,S Singing Bird,,v=2,
S89832217,Great Crested Flycatcher,Myiarchus crinitus,16665,1,US-NC,Chatham,L15265496,"MBBS, Chatham, Route 1-13",35.821153,-79.147977,6/6/2021,7:42 AM,eBird - Stationary Count,3,1,,,1,S Singing Bird,,"V=0; H=M, M",
S111672924,Great Crested Flycatcher,Myiarchus crinitus,16665,1,US-NC,Chatham,L15274045,"MBBS, Chatham, Route 1-17",35.843794,-79.125918,5/22/2022,8:09 AM,eBird - Stationary Count,3,1,,,1,S Singing Bird,,v=2,
S111672913,Great Crested Flycatcher,Myiarchus crinitus,16665,1,US-NC,Chatham,L15264910,"MBBS, Chatham, Route 1-6",35.777919,-79.144074,5/22/2022,6:17 AM,eBird - Stationary Count,3,1,,,1,S Singing Bird,,v=12,
S111603620,Great Crested Flycatcher,Myiarchus crinitus,16665,1,US-NC,Chatham,L19337932,"MBBS, Chatham, Route 11-17",35.655131,-79.195402,5/29/2022,7:31 AM,eBird - Stationary Count,3,1,,,1,,,"V=0;H=b,o",
